Zip,Median,Pop
53928,59417,128
53929,45869,2782
53930,50036,1285
53931,57633,237
53932,63595,2573
53933,54152,4117
53934,36915,4396
53935,56489,307
53936,38178,1610
53937,57300,1053
53939,53295,244
53941,51588,2932
53943,58211,1065
53944,51035,2224
53946,52017,4386
53947,53295,137
53948,45725,8414
53949,43964,5953
53950,44397,5449
53951,57137,2601
53952,42501,4377
53953,45374,282
53954,57284,6926
53955,59678,5692
53956,54729,3397
53959,48405,13384
53960,59216,3268
53961,59470,837
53963,45255,13910
53964,28928,2378
53965,46983,10398
53968,46754,2329
53969,56667,419
54001,50335,8155
54002,60438,6278
54003,64423,1013
54004,47882,2317
54005,46041,2951
54006,45115,743
54007,61999,1188
54009,56163,2509
54010,60538,50
54011,61613,6819
54013,56548,3443
54014,68889,2232
54015,70222,3586
54016,82758,30108
54017,61709,16743
54020,56352,7260
54021,76430,6622
54022,57463,22358
54023,70898,3833
54024,50404,4811
54025,71905,6864
54026,64254,1809
54027,56858,989
54028,57185,2493
54082,72736,1696
54101,57442,2751
54102,33971,875
54103,32466,418
54104,33606,1051
54106,60750,4997
54107,53060,3727
54110,55584,5338
54111,46163,2132
54112,44244,2284
54113,76116,3325
54114,37242,5178
54115,61153,41178
54119,33976,1083
54120,38113,245
54121,39879,2982
54123,55455,238
54124,40987,3881
54125,33967,519
54126,66167,3625
54127,47380,76
54128,40724,1778
54129,56429,3477
54130,60278,25108
54135,30348,3096
54136,55314,6406
54137,56909,1115
54138,39889,821
54139,49893,3096
54140,52621,8533
54141,67702,2549
54143,41980,15225
54149,39842,1184
54150,37738,1037
54151,37170,3556
54153,44725,7252
54154,42676,5548
54155,68938,5451
54156,34589,1535
54157,47817,5986
54159,47269,1434
54160,52633,253
54161,40479,2696
54162,56961,9065
54165,56801,7539
54166,43943,17002
54169,80586,2600
54170,59347,3730
54171,69226,3362
54173,71452,4095
54174,40204,3013
54175,39889,1018
54177,35113,2898
54180,71080,2861
54201,21167,2183
54202,52409,1240
54204,56928,1819
54205,58736,2177
54207,56708,176
54208,59427,6061
54209,53384,1195
54210,51711,897
54211,45946,277
54212,46380,997
54213,55383,1276
54214,59565,334
54216,53647,6276
54217,61366,7405
54220,46416,40220
54227,59565,1568
54228,61481,2682
54229,67613,4306
54230,56911,4782
54232,56044,779
54234,47839,1614
54235,45291,17203
54241,50618,14884
54245,56190,2259
54246,51711,708
54247,58005,2339
54301,35567,17591
54302,41650,30611
54303,35618,24351
54304,46004,28153
54311,60306,33580
54313,71769,35897
54401,48657,30085
54403,50831,21751
54405,44794,3032
54406,59117,3469
54407,61358,1515
54408,55344,1068
54409,42990,13238
54410,54341,2392
54411,55221,5270
54412,54883,2181
54413,47248,191
54414,47463,3404
54416,40569,1684
54417,64602,46
54418,49468,1080
54420,44131,1307
54421,44577,3455
54422,39781,1209
54423,61945,2343
54424,48169,1651
54425,44447,2036
54426,59799,4479
54427,49970,1099
54428,38164,1127
54430,54801,135
54433,42197,1845
54435,54747,2010
54436,43422,2203
54437,43352,3077
54440,56190,2964
54441,51580,828
54442,58177,1177
54443,57781,2137
54446,48618,3123
54447,42083,498
54448,60305,4249
54449,49166,26418
54450,39441,436
54451,38870,10180
54452,49033,19360
54454,52231,1279
54455,64697,17029
54456,38520,6085
54457,47603,8539
54458,60556,124
54459,40467,1148
54460,40518,2746
54462,38053,348
54463,44980,684
54465,38064,536
54466,44108,2624
54467,60525,13635
54469,41924,1792
54470,323,16
54471,61498,1854
54473,60261,2700
54474,60361,4019
54475,51360,1482
54476,54938,18580
54479,55211,4119
54480,40053,1332
54481,41176,29340
54482,65125,8955
54484,57694,4984
54485,38053,322
54486,41094,2290
54487,45512,9594
54488,52016,1262
54489,55504,1550
54490,19541,366
54491,40551,1652
54493,42054,668
54494,51771,27126
54495,42156,7637
54498,41082,2421
54499,43695,3223
54501,46539,20019
54511,38550,1216
54512,46067,833
54513,41769,478
54514,41567,1717
54515,39134,472
54517,41913,112
54519,41273,1231
54520,38564,4141
54521,40391,7251
54524,47793,670
54525,34671,279
54526,39462,919
54527,40021,1081
54529,47547,1133
54530,38553,868
54531,49028,1454
54534,35632,2459
54536,38490,184
54537,40346,561
54538,40133,3137
54539,47032,1383
54540,78750,942
54541,34348,1552
54542,39633,470
54545,45866,736
54546,40109,1266
54547,34418,1392
54548,44121,4626
54550,35407,685
54552,42119,4416
54554,76753,1129
54555,41086,4872
54556,39598,1298
54557,46186,925
54558,41972,2177
54559,37038,795
54560,43730,589
54561,46186,35
54562,14946,652
54563,39767,720
54564,46730,387
54565,38490,60
54566,31910,1496
54568,41915,5198
54601,44025,49282
54603,26404,9664
54610,44702,1624
54611,44401,1307
54612,41567,5152
54613,38905,1826
54614,56259,2947
54615,27645,7452
54616,41794,2601
54618,48170,2262
54619,51596,3923
54621,49323,1147
54622,48692,2121
54623,53210,1930
54624,50378,1383
54625,60410,240
54626,44338,1215
54627,46286,1819
54628,41800,1092
54629,47014,2576
54630,52369,3770
54631,40261,1844
54632,51659,1247
54634,36298,3647
54635,46971,1799
54636,63815,13737
54637,49360,187
54638,46867,1487
54639,38891,2320
54642,51729,2125
54644,54734,1434
54645,41597,81
54646,44618,3899
54648,48121,1737
54650,62104,23306
54651,41949,1382
54652,49036,953
54653,56140,894
54654,41597,153
54655,39621,1778
54656,46327,17377
54657,45412,411
54658,52754,2501
54659,48384,1409
54660,45820,15688
54661,60412,3415
54664,22057,683
54665,39485,8427
54666,44602,2163
54667,47857,4599
54669,58395,7619
54670,47132,1878
54701,49000,38803
54703,46257,42272
54720,44530,7039
54721,49367,1373
54722,41760,4016
54723,66570,1191
54724,48146,7167
54725,34153,2083
54726,45683,1690
54727,51192,4915
54728,41551,6139
54729,51233,31469
54730,50389,4277
54731,40625,802
54732,51604,2924
54733,48047,1340
54734,37991,676
54736,7688,704
54737,52927,487
54738,59872,3149
54739,60370,4950
54740,50497,2056
54741,41467,1577
54742,56246,4459
54745,44129,2261
54746,42139,746
54747,43087,2534
54748,54052,1217
54749,49414,1231
54750,57659,1062
54751,43365,25642
54754,41499,1490
54755,46194,6874
54756,43295,916
54757,38824,2892
54758,50430,4626
54759,49132,1533
54760,41250,255
54761,57289,1216
54762,44150,1145
54763,6438,152
54766,43333,1707
54767,56929,3221
54768,43764,5990
54769,50848,502
54770,46947,2101
54771,43031,4286
54772,22263,517
54773,41879,3336
54801,41367,6493
54805,45722,1471
54806,38830,11810
54810,53145,2512
54812,40183,5728
54813,27272,405
54814,30931,2478
54817,30759,1582
54819,38771,2544
54820,49580,864
54821,42604,1276
54822,47223,4516
54824,51497,2271
54826,44645,807
54827,32842,221
54828,31340,678
54829,36261,4707
54830,39684,2752
54832,45255,412
54835,38378,1018
54836,50663,1080
54837,39897,3778
54838,48017,1103
54839,48458,302
54840,43125,4643
54842,53265,185
54843,38690,11487
54844,40530,267
54845,39464,147
54846,42478,547
54847,46107,2222
54848,35236,6141
54849,52145,1967
54850,35644,261
54853,45325,4009
54854,53265,990
54855,41195,774
54856,48059,1616
54858,48519,1518
54859,36572,1896
54861,34741,150
54862,37725,261
54864,53265,1322
54865,40530,440
54867,39063,435
54868,33430,13371
54870,40004,1450
54871,43213,3105
54872,36083,2581
54873,47003,2799
54874,54373,3646
54875,39708,1055
54876,39925,1551
54880,40168,27902
54888,42822,1345
54889,47638,2742
54891,49566,3389
54893,38772,3767
54895,40412,910
54896,32293,1478
54901,39864,37710
54902,46347,22375
54904,66484,20623
54909,54264,2181
54911,45701,26674
54913,79857,17629
54914,50651,30475
54915,62909,41855
54921,54094,1326
54922,55581,1514
54923,43540,8733
54927,60000,538
54928,51500,450
54929,41773,8746
54930,41079,1772
54931,82418,260
54932,64893,1185
54933,46306,231
54934,62529,148
54935,47731,41651
54937,58249,19112
54940,62783,4020
54941,51081,2613
54942,79456,8580
54943,41946,1923
54944,67518,8257
54945,49293,3545
54946,51875,108
54947,65780,2601
54948,42711,320
54949,49709,3430
54950,48255,3083
54952,51481,25729
54956,59893,42696
54960,23875,1342
54961,54788,14266
54962,48456,1110
54963,60280,6917
54964,60981,1022
54965,46973,1344
54966,39719,2008
54967,46976,434
54968,47224,2779
54970,39693,3902
54971,46242,10827
54974,62610,1581
54977,50040,1337
54979,64808,1472
54980,62529,149
54981,42935,15426
54982,40788,7050
54983,52619,4642
54984,42768,2989
54985,53103,836
54986,60371,4770
55001,101111,2865
55003,31458,1764
55005,73892,3780
55006,51513,3338
55007,41951,2276
55008,55424,12264
55009,65163,7760
55011,75507,9139
55012,65498,1653
55013,63086,4800
55014,83897,25518
55016,81162,30044
55017,60795,668
55018,77953,930
55019,59113,1040
55020,90920,2003
55021,52211,27372
55024,75878,20862
55025,71205,19421
55026,60350,431
55027,62873,2569
55029,48229,38
55030,50603,1214
55031,77115,1837
55032,62458,3166
55033,69132,25480
55036,50806,102
55037,40556,4242
55038,83941,11536
55040,58814,9570
55041,52486,7460
55042,101305,7514
55043,77719,3775
55044,96796,35312
55045,64012,5349
55046,71064,3005
55047,85074,2638
55049,62778,2233
55051,45501,9005
55052,60868,2091
55053,66069,934
55054,90920,362
55055,49646,3715
55056,59780,10822
55057,63937,21756
55060,55563,26250
55063,49477,8227
55065,77854,1012
55066,53138,18284
55068,82914,20678
55069,61266,4359
55070,64941,5150
55071,64393,5391
55072,38953,4300
55073,80832,2924
55074,65268,1048
55075,56603,20139
55076,65005,18569
55077,82125,11187
55079,66595,6766
55080,58867,2380
55082,81564,30750
55084,58182,1369
55085,75804,430
55087,64147,296
55088,75443,1620
55089,65622,1736
55090,68056,450
55092,74376,9314
55101,41483,3968
55102,45325,17852
55103,31372,14225
55104,45998,45890
55105,70877,28353
55106,41414,54138
55107,44635,15950
55108,49590,15829
55109,53979,30113
55110,71620,39043
55112,63706,44911
55113,57267,38678
55114,34268,1310
55115,85305,8526
55116,66181,23262
55117,43991,40467
55118,63910,27295
55119,55703,37844
55120,77514,4744
55121,58875,7619
55122,77882,29259
55123,98902,26719
55124,82519,45512
55125,92383,40062
55126,79126,26339
55127,84773,16577
55128,64359,27386
55129,104969,6383
55130,32454,18004
55150,90705,203
55301,82717,4016
55302,53182,6592
55303,68027,41488
55304,88279,39357
55305,76469,18762
55306,71752,15537
55307,54723,3160
55308,75473,6070
55309,73651,12736
55310,55714,1822
55311,108589,20720
55312,57050,1633
55313,64079,18262
55314,48276,1374
55315,91615,2450
55316,79228,22195
55317,98596,16740
55318,76677,19330
55319,79697,4795
55320,62056,4124
55321,51296,5102
55322,77741,2818
55324,54688,1171
55325,54076,4137
55327,71795,3771
55328,71041,7025
55329,56420,1946
55330,74122,26257
55331,103635,17967
55332,43851,2119
55333,43526,865
55334,44941,3025
55335,47437,1883
55336,53717,7947
55337,65910,44678
55338,58990,909
55339,59413,997
55340,93751,5318
55341,87678,1284
55342,48464,2157
55343,57692,24324
55344,64032,11291
55345,91167,22523
55346,95540,17931
55347,107761,25678
55349,47932,3774
55350,61624,17333
55352,74731,7029
55353,60303,2981
55354,61628,2276
55355,50283,9568
55356,98411,5121
55357,90915,2889
55358,66366,4663
55359,88800,6192
55360,74393,1524
55362,67758,13599
55363,64546,2631
55364,78186,14156
55366,59177,475
55367,76106,927
55368,62246,2189
55369,79587,33124
55370,62480,785
55371,57410,12375
55372,94574,22491
55373,69842,4765
55374,91944,8049
55375,97350,2074
55376,84395,8984
55378,88595,19087
55379,71529,24033
55381,57338,1972
55382,59666,3478
55384,66795,1719
55385,55098,1365
55386,104603,3106
55387,81179,8895
55388,64575,4643
55389,55972,2473
55390,63520,1946
55391,98303,15455
55395,57258,2682
55396,45802,2309
55397,63493,2522
55398,71661,10183
55401,69441,3591
55402,45550,170
55403,38713,14639
55404,25985,28224
55405,54365,15840
55406,51406,32434
55407,46086,37906
55408,41268,30643
55409,56832,12265
55410,89893,18613
55411,30663,31858
55412,44112,24867
55413,44799,12335
55414,29669,23579
55415,46990,1460
55416,74462,27099
55417,64966,25139
55418,52767,30477
55419,85069,26108
55420,48312,21216
55421,48599,25377
55422,67089,27951
55423,51458,34572
55424,133264,9688
55425,49471,9127
55426,59451,25280
55427,65871,23438
55428,47695,29650
55429,48461,25848
55430,48422,21289
55431,64362,18599
55432,53216,30614
55433,57297,34886
55434,64192,27624
55435,61372,11290
55436,94691,12924
55437,67599,18457
55438,75973,17758
55439,96376,8883
55441,70690,18231
55442,95997,13018
55443,71049,25514
55444,73779,15959
55445,64361,8687
55446,104177,12517
55447,87273,22822
55448,71198,26653
55449,84347,11874
55450,29201,13
55454,15195,7565
55455,16625,1772
55601,43667,131
55602,53913,209
55603,52254,627
55604,49302,3427
55605,47458,556
55606,47458,269
55607,52254,135
55609,52254,293
55612,47458,495
55613,47458,186
55614,44693,2870
55615,47458,231
55616,45452,6740
55702,41700,428
55703,51560,777
55704,40595,1057
55705,48257,3566
55706,40396,2023
55707,50393,2954
55708,41152,956
55709,44459,3796
55710,52576,1441
55711,41700,531
55712,43785,551
55713,46282,1004
55716,39885,356
55717,55044,327
55718,55556,3064
55719,39989,5891
55720,48524,15487
55721,58057,3071
55722,39885,1118
55723,51190,2541
55724,52535,774
55725,47841,146
55726,45643,961
55731,39625,6185
55732,51605,1658
55733,69692,4025
55734,42913,6502
55735,39158,1838
55736,42414,1636
55738,46156,625
55741,43915,3304
55742,46466,360
55744,49508,19525
55746,35932,17919
55748,40176,1312
55749,52881,395
55750,45391,2094
55751,50426,1573
55752,42864,419
55753,31522,1060
55756,45725,368
55757,45643,817
55758,46282,188
55760,36401,2968
55763,53860,617
55764,39885,521
55765,45664,807
55766,53913,40
55767,49609,3862
55768,42836,2889
55769,37576,2323
55771,47769,1698
55772,52020,33
55775,40375,1396
55779,59853,3413
55780,42202,193
55781,51220,517
55782,51122,549
55783,42948,2090
55784,46466,88
55785,34556,297
55786,39885,266
55787,36606,450
55790,50066,1883
55792,36290,10754
55793,46466,686
55795,41403,1385
55797,56144,1286
55798,45003,563
55802,38573,2621
55803,66108,16943
55804,65925,14350
55805,27505,10597
55806,31070,9745
55807,40039,10304
55808,40066,5888
55810,57427,8692
55811,54863,23904
55812,46610,11059
55814,46750,17
55901,62126,42027
55902,82399,18520
55904,55166,24189
55906,67886,16360
55909,48322,1478
55910,54264,1432
55912,45141,27958
55917,53080,3729
55918,52809,1005
55919,53803,1036
55920,70001,5668
55921,42190,5171
55922,39910,983
55923,58693,4121
55924,64601,1439
55925,60760,1028
55926,57439,855
55927,55046,3679
55929,63733,964
55931,46393,337
55932,60441,1862
55933,49833,268
55934,66587,2990
55935,53170,862
55936,59741,1689
55939,40194,2147
55940,63431,2561
55941,55500,1079
55943,53107,3183
55944,63043,5618
55945,60838,1553
55946,56371,3204
55947,57704,7618
55949,43466,1824
55950,52523,126
55951,47267,1589
55952,58002,2398
55953,48126,957
55954,42905,1571
55955,79804,2287
55956,55630,1919
55957,55578,744
55959,52314,2219
55960,84739,2783
55961,49033,449
55962,44716,831
55963,61023,4133
55964,48658,4349
55965,44736,2540
55967,59741,845
55968,61042,129
55969,53308,1204
55970,50858,995
55971,46850,2803
55972,56337,4470
55973,56938,280
55974,46339,2189
55975,47198,4464
55976,55004,7107
55977,50548,242
55979,57033,1075
55981,47856,4005
55982,56938,547
55983,57755,1497
55985,68924,1972
55987,40680,35052
55990,53766,1012
55991,55749,1473
55992,57854,4308
56001,43380,38955
56003,61068,12771
56007,42997,22016
56009,52732,1723
56010,51727,1196
56011,69306,5971
56013,37848,4933
56014,43538,860
56016,56642,1110
56017,61178,1467
56019,37824,770
56020,51815,122
56021,61914,1019
56022,45893,85
56023,43747,593
56024,61802,2134
56025,49851,578
56026,56777,1976
56027,97762,1097
56028,58597,1097
56029,52007,805
56031,43414,12679
56032,55060,330
56033,43462,424
56034,56259,520
56035,53060,445
56036,50947,2110
56037,58109,1681
56039,48008,1102
56041,54659,1104
56042,55060,753
56043,49705,509
56044,58174,2144
56045,53060,840
56046,70552,90
56047,47298,109
56048,54828,4019
56050,65295,1462
56051,43462,810
56052,51082,729
56054,60522,1041
56055,56251,3859
56056,45893,99
56057,53646,3733
56058,56178,5930
56060,50025,514
56062,46720,3361
56063,61697,2556
56065,55977,2792
56068,51241,1141
56069,50324,4308
56071,66106,8813
56072,54770,2463
56073,49075,17228
56074,61281,1832
56075,45288,201
56078,56410,480
56080,68859,711
56081,41554,6304
56082,50094,12087
56083,43772,1048
56085,47113,5917
56087,45192,3325
56088,48267,2219
56089,51815,171
56090,51047,758
56091,51639,399
56093,50780,12939
56096,59265,3060
56097,42528,4250
56098,42046,2300
56101,40606,5797
56110,45363,1978
56111,54375,459
56113,49875,238
56114,45045,407
56115,49484,1388
56116,50987,597
56117,42601,404
56118,24793,308
56119,50976,1090
56120,49500,1267
56121,52360,707
56122,44431,641
56123,48096,555
56125,45000,72
56127,52409,450
56128,42309,1998
56129,42366,845
56131,46104,2516
56132,49311,565
56134,52955,521
56136,49875,1176
56137,50612,1312
56138,41205,832
56139,47941,495
56140,41607,100
56141,44690,401
56142,49875,1170
56143,42781,4802
56144,101365,1165
56145,37259,607
56146,41205,43
56147,51438,210
56149,42830,1335
56150,44900,3005
56151,45508,898
56152,44133,1618
56153,45714,251
56155,45714,467
56156,45712,5993
56157,62814,729
56158,42249,472
56159,7463,593
56160,49878,249
56161,51667,438
56162,49002,306
56164,97359,6173
56165,51385,382
56166,42886,259
56167,45839,739
56168,47818,1087
56169,50751,752
56170,48342,712
56171,52012,1870
56172,45537,3100
56173,41205,441
56174,40012,431
56175,42837,3252
56176,47923,1172
56177,41607,64
56178,42414,1839
56180,42480,1168
56181,46464,1221
56183,40430,1446
56185,46776,625
56186,44017,454
56187,40112,12745
56201,43538,22015
56207,57404,311
56208,39829,3667
56209,54251,2454
56210,45694,23
56211,44170,652
56212,45398,633
56214,48538,800
56215,41491,4943
56216,58243,810
56218,45622,741
56219,78471,1205
56220,49675,3407
56221,57237,1016
56222,42916,2144
56223,47510,1568
56224,49369,397
56225,45835,881
56226,59132,284
56227,45870,274
56228,49174,1045
56229,51757,1822
56230,43404,955
56231,60921,481
56232,45364,2474
56235,57424,622
56236,39461,453
56237,48657,636
56239,63042,570
56240,44709,1135
56241,51100,4354
56243,48938,1751
56244,50241,1520
56245,48633,555
56248,40692,883
56249,42472,383
56251,59628,1027
56252,45763,1313
56253,51784,1174
